SMILES,LogS,Mol,MW
O=C(Nc1nccs1)c1c2c(nc3ccccc13)CCC2,-4.63913227795602,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D8F20>,295.36700000000013
CC(C)(C)c1ccc(C2=NC3(CCNCC3)NC2=O)cc1,-3.8017454782216293,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D8F90>,285.39099999999996
O=C(CSc1ncn[nH]1)N(C1CCCCC1)C1CCCCC1,-3.956075245670493,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9000>,322.4780000000002
O=C(CCCc1cc(Cl)sc1Cl)N1CCC(O)CC1,-4.029780171782944,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9070>,322.2570000000001
Cc1cc(C)n(-c2ccc(CNC(=O)C3CCC3)cn2)n1,-3.8549732003418695,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D90E0>,284.36299999999994
CN1CCC(NS(=O)(=O)C2CN(C(=O)c3cccc(Cl)c3)C2)CC1,-3.8160661644799494,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9150>,371.8900000000001
O=C(NCc1ccc2c(c1)OCCO2)c1sccc1C1CC1,-4.004977316129609,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D91C0>,315.39400000000006
NC(=O)CN1CCC(Oc2cccc(F)c2)CC1,-3.61792331234736,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9230>,252.28899999999996
O=S(=O)(N1CCOCC1)N1CCN(Cc2ccccc2F)CC1,-3.9792869343198074,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D92A0>,343.42400000000004
COc1ccc(-c2nc(C3CCN(C(=O)c4sc(C)nc4C)CC3)[nH]c2C(N)=O)cc1,-3.8520811969086868,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9310>,439.5410000000002
CCn1c(SC)nnc1C1CCN(C)CC1,-3.765783116980092,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9380>,240.37599999999995
CC(=O)N1CCN(CCNC(=O)N2CCc3sccc3C2)CC1,-3.7806898593641907,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D93F0>,336.4610000000001
CC(C)NC(=O)N1CC[C@H](NC2=Nc3cc(F)ccc3N(CC(F)F)c3ccc(Cl)cc32)C1,-4.23402348677851,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9460>,479.93400000000014
Cc1ccccc1CC(=O)N1CCN(C(=O)c2ccccc2)CC1,-3.862002083537364,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D94D0>,322.4080000000001
O=C(Nc1ccccc1-n1ccnc1)c1cccs1,-3.542609566587494,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9540>,269.329
Cc1nc2c(c(N(C)Cc3ccccc3)n1)CCN(Cc1ccccc1)C2,-4.081719385166738,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D95B0>,358.48900000000015
CSc1ccc(-c2ccc3n(c2=O)C[C@@H]2CNC[C@H]3C2)cc1,-3.7854938881062825,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9620>,312.43800000000005
Cc1nn(-c2ccc(F)cc2)c(Cl)c1C(=O)N1CCC(S(=O)(=O)C(C)C)CC1,-3.803163104858812,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9690>,427.92900000000026
COc1ccc(CN2CCN(c3cc(C)nc(N)n3)CC2)cc1OC,-3.80683678543961,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9700>,343.43100000000015
CCN(C(C)=O)c1ccc(C)cc1C(=O)O,-3.802069629687647,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9770>,221.25599999999997
CCc1ncc2c(n1)CN(c1ccnc(-c3ccccc3)n1)CC2,-3.959024973233971,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D97E0>,317.3960000000001
CON(C)C(=O)c1cccc2c(C)c(C)[nH]c12,-3.8672934554323737,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9850>,232.28299999999996
CC(C)c1nnc(-c2ccc(-c3ccccc3)nc2)n1-c1cccc2nonc12,-3.8547633726194013,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D98C0>,382.42700000000013
O=C(C1CC1)N1CC[C@@H](Cc2n[nH]c(=O)n2-c2ccc(-c3ccc4occc4c3)cc2)C1,-4.028798345001835,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9930>,428.4920000000002
N#Cc1ccccc1-c1ccc(-c2nccn2-c2cccnc2)o1,-4.021567677185581,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D99A0>,312.332
Cc1cc(CNc2ncc(C(F)(F)F)cc2Cl)no1,-4.036418097458186,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9A10>,291.66
COCCNC(=O)CN1CCN(c2nccn2-c2cccc(Cl)c2)CC1,-3.7930173614916156,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9A80>,377.8760000000001
Cc1cc(NC(=O)CCc2c(C)nn(C)c2C)no1,-3.71406891037366,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9AF0>,262.313
CCCn1ncc2[nH]c(-c3cc(Cn4cncn4)c(C)cc3C)nc21,-3.9991139686658976,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9B60>,335.4150000000001
CCc1nnsc1C(=O)Nc1cccc(-c2nnc3n2CCCCC3)c1,-4.057867700756463,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9BD0>,368.46600000000024
OC1CCN(c2ncc(-c3cnccn3)c(-c3cccs3)n2)CC1,-3.8506791201715798,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9C40>,339.4240000000001
CN(CC(=O)Nc1cc(F)cc(F)c1)c1ccnc(C(N)=O)c1,-3.843742896762605,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9CB0>,320.2990000000001
CSc1ncccc1C(=O)Nc1ccc(N2CCCCC2=O)cc1,-4.580516866916051,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9D20>,341.43600000000015
CCC1(CC)NC(=O)N(CC(=O)N2CCOCC3(CCCC3)C2)C1=O,-3.74370208747095,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9D90>,351.4470000000002
O=C(Cc1ccc(Cl)c(Cl)c1)N1CC(n2ccnn2)C1,-4.001498745220669,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9E00>,311.172
Cc1oc(C)c(C(=O)Nc2ccn(C)n2)c1C,-3.8031946871263176,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9E70>,233.271
CN(C)c1ccc(Cn2c(=O)[nH]c3ccccc3c2=O)cn1,-5.056802273020804,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9EE0>,296.33000000000004
Cc1nc(C)c2c(C)c(C(=O)N(C)Cc3ccc(C)o3)sc2n1,-3.943725286609254,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9F50>,329.425
Cc1cccn(Cc2cccc(C#N)c2)c1=O,-3.860799148478109,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D9FC0>,224.263
Cc1cnc(C(=O)N[C@H]2CCOC[C@@H]2O)cc1Cc1ccc(-c2cscn2)cc1,-3.8209258679697924,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA030>,409.511
Cc1nc(N2CCN(C)CC2)nc(C)c1NC(=O)C1CCCCC1,-3.7419956829780543,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA0A0>,331.46400000000017
CC(C)(O)C(=O)N1CCC(c2ccc3c(NCc4ccccc4F)n[nH]c3n2)CC1,-4.149413357606222,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA110>,411.4810000000001
CCCc1cc(N2CCc3c(nc(C(C)C)n3C)C2)n2ncnc2n1,-3.779685419774431,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA180>,339.44700000000006
CN(Cc1c(F)cccc1Cl)C(=O)c1ccc(-n2ccnc2)nc1,-3.80410025942689,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA1F0>,344.777
Cc1sc(NC(=O)CN2CCOC(C3CCCO3)C2)c(C)c1C,-3.7449067377207537,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA260>,338.47300000000007
Cn1ccnc1CNc1cc(Br)ccc1-n1cccn1,-3.834769895707995,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA2D0>,332.20500000000004
O[C@@H]1CO[C@H]2C[C@@H]1Nc1c(-c3ccccc3)cccc12,-4.196595528249008,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA340>,267.32800000000003
O=C(NCCNc1ncccc1C(F)(F)F)c1cnc2ccccn2c1=O,-3.75324250269845,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA3B0>,377.3260000000001
O=C(Nc1nncs1)c1cccnc1,-3.667752089775663,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA420>,206.23000000000002
CC(C)c1noc2nc(C3CC3)cc(C(=O)N3CC[C@H](N)C3)c12,-3.9652226983200607,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA490>,314.38900000000007
Cc1ccc(NC(=O)OC(C)(C)C)c2c1N(C(=O)[C@H]1CCCO1)CCC2,-4.049128872302746,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA500>,360.45400000000024
Fc1ccc(F)c(-c2nc(C3CCOCC3)nn2-c2cccnc2)c1,-3.9890382346328215,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA570>,342.349
Cc1nc([C@H]2CC[C@H](CNC(=O)CN3CCC(c4ccccc4)CC3)CC2)ccc1C(N)=O,-3.8058422433346246,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA5E0>,448.6110000000002
O=C(NC1(c2ccccc2)CCC1)c1cc(C2CC2)on1,-4.506294352943241,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA650>,282.3429999999999
CN(Cc1nnc(C2CC2)n1C)C(=O)C1C2CC3CC(C2)CC1C3,-3.849590277547232,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA6C0>,328.46000000000015
CN(Cc1nc(N)c2ccccc2n1)Cc1ccc(F)cc1F,-3.863223395221955,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA730>,314.33900000000006
CCCCCNC(=N)N/N=C/c1c[nH]c2ccc(OC)cc12,-3.9999913543487913,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA7A0>,301.3940000000001
COc1ccc(CCn2c(C3CC3)n[nH]c2=O)cc1,-3.96126452736174,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA810>,259.30899999999997
Cn1c(=O)n(C)c2cc(CN3CCC(c4ccc(Cc5ccccc5F)cn4)CC3)ccc21,-3.89541512128624,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA880>,444.55400000000014
O=C(NC1CC1)c1cccnc1Oc1ccccc1,-3.590813621928654,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA8F0>,254.28900000000002
N#Cc1ccc(CN2CC(n3cccn3)C2)cc1,-3.814344564391792,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA960>,238.29400000000004
NC(=O)Cn1ccc(-c2ccccc2)n1,-3.6963427919902725,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DA9D0>,201.229
COc1ccc(C(=O)Cn2c(=O)n(-c3ccccc3F)c3nc(C)nc(C(N)=O)c32)cc1,-5.071877020361063,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAA40>,435.4150000000002
Cc1cccc(NC(=O)c2cccc3ncccc23)c1,-4.733076419735893,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAAB0>,262.312
CCN(Cc1ccncc1)[C@@H]1CN(C(=O)c2ccccc2)C[C@H]1O,-3.450981085082372,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAB20>,325.41200000000003
O=C(O)CNc1nc(-c2ccccc2)nc2ccccc12,-4.041920131759153,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAB90>,279.29900000000004
COCCS(=O)(=O)N1CCC2(Cc3ccccc3C2)C1,-3.737781403700935,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAC00>,295.40400000000005
Cc1cnn(Cc2nnc(-c3ccccc3)s2)c1,-4.056430719584804,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAC70>,256.33400000000006
Cc1cc(N(C)Cc2ccc(N)nc2)nc(-c2ccncc2)n1,-4.024751962199184,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DACE0>,306.37300000000005
O=C(NCC1CCC1)c1ccc(-n2ccnc2)nn1,-3.8771712055063388,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAD50>,257.297
CC1(c2nnc(-c3cc(-c4ccccc4)n[nH]3)o2)CCOCC1,-4.228225476201001,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DADC0>,310.35700000000014
COc1ccc2nc(C)c(C(=O)Nc3ccccc3N3CCCC3)cc2c1,-4.633762935371192,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAE30>,361.4450000000002
Cc1nnsc1CN(C)c1ccc2cc[nH]c2n1,-4.024345691267509,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAEA0>,259.338
Cn1cnnc1CNc1ccccc1C#N,-3.8021499533621865,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAF10>,213.24400000000003
O=C(c1ccc(O)nc1)N1CCN(c2ncccn2)CC1,-3.820835157191879,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAF80>,285.3070000000001
COc1ccc(NC(=O)c2snnc2C)c(OC)c1,-4.881437524193927,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DAFF0>,279.321
Cc1ccc(F)c(N(C#N)Cc2nccn2C(F)F)c1,-3.7934700352463944,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB060>,280.25300000000004
CC(=O)N1CCCN(C(=O)Nc2ccc(N(C)C3CCCCC3)c(F)c2)CC1,-3.7613565736497883,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB0D0>,390.5030000000003
O=S(=O)(c1cn[nH]c1)N1CCCC(c2cccc(-c3cccc(Cl)c3)n2)C1,-5.44383681077176,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB140>,402.9070000000001
CN(C)c1ncn(-c2cccc(N)c2)n1,-3.9644229095106307,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB1B0>,203.249
Cc1ccc(-n2nc(C(C)(C)C)cc2NC(=O)Nc2ccc(OCCN3CCOCC3)c3ccccc23)cc1,-4.500947342581514,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB220>,527.6690000000006
c1ccc(-c2cc3c(N4CCC(c5ncc[nH]5)CC4)ncnc3s2)cc1,-4.940028967942828,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB290>,361.474
C=CCNC(=O)C1(Cc2ccc(-c3ccccc3)cc2)CCN(C(=O)c2cccnc2)CC1,-5.040957185690112,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB300>,439.5590000000003
Cc1ccc(-c2nc(CN3CCOCC3)n(Cc3ccc(F)cc3)n2)o1,-4.09059047992228,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB370>,356.401
COCC(=O)N1CC[C@H](c2nnc(-c3ccc(C)cc3)o2)C1,-3.756925306113514,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB3E0>,301.34600000000006
CCC1(O)CN(c2ncnc3c2c(Br)nn3C)C1,-3.802957403597124,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB450>,312.17100000000005
Cc1cccc(NC(=O)c2ccc3ccccc3c2)n1,-5.350632296735893,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB4C0>,262.312
c1ccc(-c2c(-c3ccc(OCCN4CCCC4)cc3)[nH]c3ncnc(NCC4SCCS4)c23)cc1,-5.143555357927524,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB530>,517.7240000000002
O=C(Nc1cccc(-c2cnco2)c1)C1(c2cccc(F)c2)CCOCC1,-3.937913734480023,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB5A0>,366.3920000000002
CC(=O)NCC1CCN(C(=O)c2cncn2-c2ccc(F)cc2)CC1,-3.8714695414219453,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB610>,344.3900000000001
Cn1cc(CCNC(=O)N2CCc3sccc3C2)cn1,-3.861467863827945,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB680>,290.392
Cc1cc(CCCC(=O)NC[C@H]2CC[C@H](c3ccc(C(N)=O)c(C)n3)CC2)ccc1F,-5.126521433749419,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB6F0>,425.54800000000023
COC1CCN(C(=O)Nc2cc(C(F)(F)F)cc(C(F)(F)F)c2)CC1,-3.7149689582462893,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB760>,370.29300000000006
Cc1cccc(Oc2cc(CN)ccn2)c1C,-3.879929903899396,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB7D0>,228.295
CC(C)(C)Sc1c(CC(C)(C)C(=O)O)n(Cc2ccc(Cl)cc2)c2ccc(OCc3ccc4ccccc4n3)cc12,-4.983445117731524,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB840>,587.1850000000001
Cc1ccc2c(CC(=O)N(C)Cc3nnc4n3CCC4)coc2c1C,-3.79272933727496,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB8B0>,338.4110000000001
CC(C)(C)c1nnnn1CC(=O)NC12CC3CC(CC(C3)C1)C2,-4.089365037109158,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB920>,317.4370000000002
O=C(O)c1ccccc1-n1cnc(CN2CCCC2)c1,-3.8450980403929846,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DB990>,271.31999999999994
COc1cccc(CC(=O)Nc2ccc3nc(C)sc3c2)c1,-3.7758689660019495,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBA00>,312.394
Cc1cc(C)c(CC(=O)N2CC(CO)C2)c(C)c1,-3.727334815717569,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBA70>,247.33799999999997
CC(C)C[C@@H](CO)n1cc(-c2ccccc2Cn2cccn2)nn1,-4.281734588444974,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBAE0>,325.416
Cc1sc2nc(CN3CCCC3)nc(N)c2c1C,-3.7691125751395584,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBB50>,262.38199999999995
CC(C)c1nc2c(n1C)CCN(c1ncnc3ccccc13)C2,-3.759757565960654,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBBC0>,307.40100000000007
Cc1nn(CCC#N)c(C)c1Oc1ccccc1O,-3.8458802588091516,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBC30>,257.293
OC1(Cn2nnc(-c3cccnc3)n2)CCCCC1,-4.014669955568205,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBCA0>,259.313
Cc1cc(C(=O)NCCc2ccccn2)c(C)s1,-3.8019471639645905,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBD10>,260.362
Nc1ccc(Oc2ccccc2F)nc1,-3.9019939589052175,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBD80>,204.204
Cn1c(-c2ccc(F)cc2)cnc1NC(=O)CCC(=O)N1CC(=O)Nc2ccccc21,-3.8374796291927766,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBDF0>,421.43200000000013
Cc1nc(CN2C(=O)CN(C3CCCC3)C2=O)nc2ccccc12,-3.877894070814465,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBE60>,324.384
CCOC(=O)c1cccnc1-c1cccc2ccnn12,-3.766303673372444,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBED0>,267.28799999999995
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(C(=O)Nc3ccccc3)C1)CC2,-3.8106254458157527,<rdkit.Chem.rdchem.Mol object at 0x00000285F13DBF40>,423.51300000000015
NC(=O)c1ccccc1NC(=O)CN1CCCC(c2nc3ccccc3o2)C1,-4.577987852982993,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4040>,378.4320000000001
COc1cc2c(cc1OC)CN(C(=O)C1CCCN(S(=O)(=O)c3ccc(F)cc3)C1)CC2,-4.816962995847281,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D40B0>,462.5430000000002
O=C(c1cccc2ccccc12)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,-3.8491557606211524,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4120>,398.5060000000002
CCCS(=O)(=O)N1CCCC(C(=O)N2CCc3ccccc3C2)C1,-3.8058876387097635,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4190>,350.4840000000001
O=C(CN1CCCC(c2nc3ccccc3o2)C1)Nc1ccc(OC(F)(F)F)cc1,-4.786940961659573,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4200>,419.403
CC(C(=O)Nc1ccc(C(N)=O)cc1)N1CCCC(c2nc3ccccc3o2)C1,-3.8421303469186685,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4270>,392.4590000000001
Cc1ccc(NC(=O)CN2CCCC(c3nc4ccccc4o3)C2)cc1C,-4.560457817138736,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D42E0>,363.4610000000001
Cc1nc(O)cc(C2CN(C3CCCCC3)C2)n1,-3.776087773158693,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4350>,247.3419999999999
CN(C(=O)C1CCN(c2ncccn2)CC1)C1CCCCCCC1,-3.8251493154070415,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D43C0>,330.4760000000002
CCS(=O)(=O)N1CCC(C(=O)N(C)C2CCCCCCC2)CC1,-3.826675251120735,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4430>,344.52100000000024
O=C(CCCc1cc(Cl)sc1Cl)N1CC[C@H](O)C1,-3.789731219285025,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D44A0>,308.2300000000001
COc1ccnc(N2CC(n3nc(C)cc3C)C2)n1,-3.834498085568205,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4510>,259.313
Cc1cc(Nc2ccc(F)cn2)cc(C2CCN(C(=O)COc3ccccc3F)C2)n1,-3.882362392110226,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4580>,424.45100000000014
COCCOCc1ccc(-c2cc3onc(-c4ccccc4)c3c(=O)n2C)cc1,-4.438043202778578,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D45F0>,390.4390000000001
Cc1cc(C(=O)N2CCOC(C)(C)C2)cc(C)c1OCc1cccnc1,-3.8606904126880504,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4660>,354.4500000000001
COc1cccc(NC(=O)[C@H]2CCCN(S(=O)(=O)c3ccc(C)cc3)C2)c1,-4.589378726336589,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D46D0>,388.4890000000001
Cc1ccc(S(=O)(=O)N2CCC[C@H](C(=O)NC3CCOCC3)C2)cc1,-3.8304553728818487,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4740>,366.48300000000023
COc1ccc(CNC(=O)CCCOc2ccc(C(C)=O)cc2)cc1,-4.227706107378033,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D47B0>,341.40700000000004
CCc1ccc(-c2nccn2CC(=O)Nc2ccc(C)cc2F)nc1,-4.078086578729513,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4820>,338.386
Cc1cc(NC(=O)C2CCN(c3ccncc3Cl)CC2)no1,-4.043809285052256,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4890>,320.78000000000014
Fc1cccc(CN2CCN(c3ncccn3)CC2)c1,-3.855307104823639,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4900>,272.32700000000006
CCN(Cc1ccccc1)C(=O)c1ccc(O)cc1O,-3.764158524655504,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4970>,271.316
CCN(Cc1ccccc1)C(=O)c1cccnc1N,-3.8424204727354874,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D49E0>,255.32099999999997
Cc1nc(-c2cc(C)on2)n(CCc2ccccc2)n1,-4.095810778262011,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4A50>,268.31999999999994
CCCNC(=O)c1ccnc(N(C)C)c1,-3.7356261383116443,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4AC0>,207.27699999999996
O=C(NCC(=O)N1CCN(C2CC2)CC1)c1ccccc1,-3.6639428019399,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4B30>,287.36299999999994
CCc1cc2c(cc1N1CCC(N3CCOCC3)CC1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,-4.615426652200915,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4BA0>,482.62800000000027
CCN(C(=O)c1cc(NC(C)=O)ccc1F)C1CCCC1,-3.77713338524973,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4C10>,292.3540000000001
Cc1ccccc1C(=O)Nc1nc(C)c(C)s1,-3.909367427058199,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4C80>,246.33499999999998
CC(C)c1cc(C(=O)N2Cc3ccc(CN4CCN(C)CC4)cc3C2)c(O)cc1O,-3.9626588343766174,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4CF0>,409.5300000000002
COc1ccccc1C(=O)Nc1cccc(C#N)c1,-3.882830732807764,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4D60>,252.273
CO[C@H]1COCCN(C(=O)c2cccnc2)C1,-3.831831175419618,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4DD0>,236.27100000000002
CC(=O)Nc1ccc(C(=O)N2CCc3ncncc3C2)cc1,-3.944661509020804,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4E40>,296.33000000000004
Cn1ccc(NC(=O)[C@H]2CCCCN2C(=O)OC(C)(C)C)n1,-3.8618256037122056,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4EB0>,308.382
CC(C)c1nnc(NCc2ccn(C)c2)o1,-4.09059966751135,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4F20>,220.276
COc1cc(/C=C2\CCCN([C@@H](C)c3ccc(F)cc3)C2=O)ccc1-n1cnc(C)c1,-4.511805723164719,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D4F90>,419.5000000000001
CC(C)N1CCC(O)(c2ccccc2F)CC1,-3.7575966446594165,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D5000>,237.31799999999998
CN(Cc1cnn(C)c1)C(=O)c1ccccc1-c1ccccc1C#N,-3.912324467431718,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D5070>,330.3910000000001
O=C(CN1CCc2ccccc21)N1CCC(c2nc3ccccc3[nH]2)CC1,-3.836698980199595,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D50E0>,360.46100000000007
O=c1[nH]c2ccccc2n1C1CCN(CCc2ccccn2)CC1,-3.7594483366392453,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D5150>,322.41200000000003
CC1Cc2ccccc2N1C(=O)CN1CCC(n2c(=O)[nH]c3ccccc32)CC1,-3.8528260220257557,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D51C0>,390.4870000000001
Cc1ccc(NC(=O)C(C)(C)c2ccccc2)nc1,-3.9193975280415527,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D5230>,254.33300000000003
O=C(NCc1ccc(F)cc1)C1CCN(C(=O)/C=C/c2ccccc2)CC1,-4.647018086754883,<rdkit.Chem.rdchem.Mol object at 0x00000285F13D52A0>,366.4360000000001
