SMILES,LogS,MW
CC(CC(C)(C)C)CC(C)(C)CC(C)(C)C,-3.3549684893,226.44799999999995
COCC(NC(C)=O)C(=O)NCc1ccccc1,-3.3984573794,250.298
CCCCOCC(C)OCC(C)O,-0.6530596225,190.283
CCCCCCCCCCCCCCCCCCC(=O)O,-3.775990335,298.5109999999999
CCOC(C)(C)CC,-1.4719350107,116.204
CC(CO)CC(C)c1ccccc1,-2.3469160768,178.275
Nc1c(Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-4.2192268325,331.32700000000006
CCn1nc2cc(-c3cc4c5c(n(CC)nc5c3)-c3ccccc3C4=O)cc3c2c1-c1ccccc1C3=O,-4.3931837232,494.5540000000002
O=c1c2ccccc2c(=O)c2c1ccc1c2[nH]c2c3c(=O)c4ccccc4c(=O)c3c3[nH]c4c(ccc5c(=O)c6ccccc6c(=O)c54)c3c12,-4.5096151077,646.6140000000001
O=C1c2ccccc2-c2ccc3c4c([N+](=O)[O-])cc5c6c(ccc(c7ccc1c2c73)c64)C(=O)c1ccccc1-5,-4.3992383437,501.4970000000003
CCOc1ccc(Nc2ccc(S(=O)(=O)N(C)C)cc2[N+](=O)[O-])cc1,-4.2617516212,365.4110000000001
O=C(Nc1cc2c3cc(NC(=O)c4ccccc4)c4c(=O)c5ccccc5c(=O)c4c3[nH]c2c2c(=O)c3ccccc3c(=O)c12)c1ccccc1,-4.5222231174,665.6610000000003
O=c1c2ccccc2c2cc3ccc4c(=O)c5c(Br)c(Br)ccc5c5cc6ccc1c2c6c3c45,-4.4504277175,564.232
COc1ccc(C(CN(C)C)C2(O)CCCCC2)cc1,0.2567187446,277.4079999999999
C=CC(=O)OCCCCCCCCCCCC,-4.3809109776,240.38699999999992
C=CC(=O)OCCCCCCCCCCCCCC,-4.428848848,268.4409999999999
O=C1OC(=O)C2C1C1(Cl)C(Cl)=C(Cl)C2(Cl)C1(Cl)Cl,-5.1712348525,370.8299999999999
COc1cc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2[N+](=O)[O-])c(NC(C)=O)cc1N(CCOC(C)=O)CCOC(C)=O,-5.4630997896,580.9380000000003
COC(=O)c1sc(N)c(C#N)c1C,-4.9917376214,196.231
CCCCCCCCCCCCCCCCCCP(=O)(OC)OC,-5.529966163099999,362.535
CCCCCCCC/C=C\CCCCCCCC(=O)NCC(C)O,-5.530921640800001,339.56399999999996
O=P([O-])([O-])OP(=O)([O-])OP(=O)([O-])[O-],-5.6688423383,279.894
CC(C)(O)C(=O)c1ccc(C2(C)CC(C)(C)c3cc(C(=O)C(C)(C)O)ccc32)cc1,-5.9372904598,408.5380000000001
CC(C)(O)C(=O)c1ccc(C2(C)CC(C)(C)c3ccc(C(=O)C(C)(C)O)cc32)cc1,-5.9638494884,408.5380000000001
C=CC(=C)CC/C=C(\C)CCC=C(C)C,-6.3103895185,204.35699999999997
Cc1cccc(C)c1OP(=O)(Oc1cccc(OP(=O)(Oc2c(C)cccc2C)Oc2c(C)cccc2C)c1)Oc1c(C)cccc1C,-6.8367531336,686.6780000000001
CCCCC1CCC(C2CCC(=O)CC2)CC1,-6.3736456351,236.3989999999999
CC(C)CCCCCCCCCCOC(=O)CSCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-6.7895895249,492.8100000000003
Nc1ccc(C2(c3ccc(N)c(Cl)c3)c3ccccc3-c3ccccc32)cc1Cl,-6.9044856274,417.33900000000017
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C2=Nc3cccc4cccc(c34)N12,-7.1336144776,408.07100000000014
O=C1C(=C2Nc3ccccc3C=C2O)C(=O)c2ccccc21,-7.0463600735,289.29
Cc1cc(C(C)(C)C)c(O)c(C)c1Cn1c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c(=O)n(Cc2c(C)cc(C(C)(C)C)c(O)c2C)c1=O,-7.5440264742,699.9330000000002
CCc1cc(C)cc(CC)c1Nc1ccc(Nc2c(CC)cc(C)cc2CC)c2c1C(=O)c1ccccc1C2=O,-7.423828912,530.7120000000004
CCc1cccc(C)c1Nc1ccc(Nc2c(C)cccc2CC)c2c1C(=O)c1ccccc1C2=O,-7.3753013985,474.60400000000027
O=c1c2cccc3cccc(c32)c2nc3cccc4cccc(c43)n12,-7.204596088300001,320.35100000000006
CCCCCCCCSCc1cc(C)c(O)c(CSCCCCCCCC)c1,-7.3271136165,424.76000000000033
CCCCCCCCSc1nc(Nc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)nc(SCCCCCCCC)n1,-7.469064653099999,588.9720000000001
CCCCCCCCCCCCCCCCOC(C)=O,-7.397152994400001,284.4839999999999
CCCCC(CC)COC(=O)CCC(=O)OCC(CC)CCCC,-7.835715931,342.52000000000015
CC(C)(C)c1cc(Cc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,-8.6280505595,424.6690000000002
CCCCCCCC(=O)OOC(=O)CCCCCCC,-7.6118931699,286.412
BrC1CC(Br)CC(Br)CC(Br)CC(Br)CC(Br)C1,-6.9904281999,641.6999999999999
c1ccc2cc3ccccc3cc2c1,-6.4448105798,178.23399999999995
O=C(Nc1cc(Cl)c(NC(=O)C2=Cc3ccccc3/C(=N\Nc3cc(Cl)ccc3Cl)C2=O)cc1Cl)C1=Cc2ccccc2/C(=N/Nc2cc(Cl)ccc2Cl)C1=O,-8.1508681249,863.3719999999998
CCCCCCCCCCCCS,-7.573831768200001,202.40699999999998
C,-7.6358227076,108.94900000000001
O=C1c2ccccc2C(=O)c2ccccc21,-6.0397604981,208.21599999999998
C=COC(=O)CCCCC(C)(C)C,-7.1224610466,184.279
Cc1cc(O)c(C2CCCCC2)cc1C(C[C@H](C)c1cc(C2CCCCC2)c(O)cc1C)c1cc(C2CCCCC2)c(O)cc1C,-7.396502026799999,622.9340000000002
FC(F)(F)C1(F)C(F)(F)C(F)(F)C(F)(F)C(F)(C(F)(F)F)C1(F)F,-7.602120788300001,400.0559999999999
FC1(F)C(F)(F)C(F)(F)C2(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C2(F)C1(F)F,-7.6647115323,462.07399999999996
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,-7.6415256675,438.05199999999996
CC(C)(C)N(Sc1nc2ccccc2s1)Sc1nc2ccccc2s1,-8.3629378574,403.6230000000001
Brc1c(Br)c(Br)c(CCc2c(Br)c(Br)c(Br)c(Br)c2Br)c(Br)c1Br,-9.1299878036,971.226
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)cc1,-8.9896322186,390.56400000000025
CC(C)(C)c1ccc(O[P@]2OCC3(CO[P@@](Oc4ccc(C(C)(C)C)cc4C(C)(C)C)OC3)CO2)c(C(C)(C)C)c1,-6.813060611,604.7050000000002
Cc1ccc(C(=O)OC(C)C)cc1N=Nc1c(O)c(C(=O)Nc2cc(Cl)c(NC(=O)c3cc4ccccc4c(N=Nc4cc(C(=O)OC(C)C)ccc4C)c3O)cc2Cl)cc2ccccc12,-7.0074879806,925.8259999999998
Cc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N\Nc2cc(Cl)c(Cl)cc2Cl)C1=O,-7.69430966,484.77000000000015
CC(=O)C(N=Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccc(Cl)cc1,-7.6052980935,374.784
C,-6.2058415067,66.987
COc1cc(OC)c(NC(=O)C2=Cc3ccccc3/C(=N\Nc3cc(C(=O)Nc4ccc(C(N)=O)cc4)ccc3OC)C2=O)cc1Cl,-7.8662401992,654.0790000000002
COc1cc(NC(=O)C2=Cc3ccccc3/C(=N/Nc3cc(C(=O)Nc4ccccc4)ccc3OC)C2=O)c(OC)cc1Cl,-7.8465603387,611.0540000000002
C=CC(=O)OCc1c(Br)c(Br)c(Br)c(Br)c1Br,-7.806077004,556.6680000000001
COc1ccccc1N=NC(C(C)=O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.6305993261,367.36500000000007
[P],-6.566718008,30.974
COc1cc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4cc(OC)c(Cl)cc4OC)c(Cl)c3)cc2Cl)C(C)=O)c(OC)cc1Cl,-8.0045326037,818.4979999999999
CC1=NN(c2ccccc2)C(=O)C1N=Nc1ccccc1,-7.5414466266,278.315
CCCCC(CC)COC(=O)c1c(Br)c(Br)c(Br)c(Br)c1C(=O)OCC(CC)CCCC,-5.949075231,706.1479999999996
FC(F)(F)N1C(F)(F)C(F)(F)OC(F)(F)C1(F)F,-5.5960586261000005,299.03899999999993
CCCCCCCCCCCCCCCCCCCCCC(=O)[O-],-6.782690091799999,447.45200000000006
CCN(CC)S(=O)(=O)c1ccc(OC)c(N/N=C2/C(=O)C(C(=O)Nc3cc(Cl)c(OC)cc3OC)=Cc3ccccc32)c1,-7.9052553562,627.1190000000003
CC(=O)C(N=Nc1ccc(Cl)cc1[N+](=O)[O-])C(=O)Nc1ccccc1Cl,-7.721757870399999,395.202
CNS(=O)(=O)c1cc(OC)c(N/N=C2\C(=O)C(C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)=Cc3ccccc32)cc1OC,-7.8916361395,576.5910000000001
O=c1c2ccc3c4c(ccc(c24)c2nc4ccccc4n12)c(=O)n1c2ccccc2nc31,-7.7579945848,412.40800000000013
Cc1cc(C)c(Nc2ccc(Nc3c(C)cc(C)cc3C)c3c2C(=O)c2ccccc2C3=O)c(C)c1,-7.8250730454,474.6040000000003
CC(C)C1CCCCC1,-5.3116265943,126.24300000000001
CCCCCCCCCCCCCCCCCCn1c(=O)c2ccc3sc4ccccc4c4ccc(c1=O)c2c34,-7.9667891702999984,555.8280000000001
CCC(C)CCCC(C)CCCC(C)C,-6.61539022,212.42099999999996
CCN1C(=O)C(C#N)=C(C)/C(=N/Nc2ccccc2[N+](=O)[O-])C1=O,-6.815976001,327.3000000000001
CC(=O)C(N=Nc1cc(C(=O)Nc2cc(Cl)ccc2C)ccc1Cl)C(=O)Nc1cc(C)c(NC(=O)C(N=Nc2cc(C(=O)Nc3cc(Cl)ccc3C)ccc2Cl)C(C)=O)cc1C,-7.2632335384000015,916.6499999999997
CCCC(Cl)CCCC(Cl)CCC(Cl)CCC(Cl)CCC(Cl)CCCC(Cl)CCC,-7.9658105639,545.3340000000001
Cc1ccccc1OP(Oc1ccccc1C)Oc1ccccc1C,-7.779843060399999,352.3700000000001
Cc1ccc2[nH]c3cc4c(=O)c5cc(C)ccc5[nH]c4cc3c(=O)c2c1,-7.7837785588,340.3820000000001
O=C(Nc1ccccc1)C1=Cc2ccccc2/C(=N\Nc2cc(Cl)ccc2Cl)C1=O,-7.9073894624,436.2980000000002
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1,-8.1019307222,657.5580000000001
O=C(c1ccc(Oc2ccccc2)cc1)c1ccc(C(=O)c2ccc(Oc3ccccc3)cc2)cc1,-7.973611776,470.5240000000002
COc1ccc(/C=C2/N=C(c3ccc(C4=N/C(=C/c5ccc(OC)cc5)C(=O)O4)cc3)OC2=O)cc1,-6.9835711537,480.4760000000002
CCOC(=O)c1ccc2sc3ccccc3c(=O)c2c1,-6.756602506799999,284.336
CCCCC(CC)COC(=O)C1CCC(C(=O)OCC(CC)CCCC)CC1,-6.9262679923000015,396.6120000000003
CC(C)CCCCCCCCCCCCCCCOC(=O)CCCCCCCCCCCCCCC(C)C,-7.0864973463,536.9700000000005
CC1CCCCCCCCCCCCC(=O)C1,-5.7438651202,238.41499999999994
CC(C)c1ccc(C(C)C)cc1,-6.6027992709,162.27599999999998
CC1=NN(c2ccccc2)C(=O)/C1=C/C1C(=O)N(c2ccccc2)N=C1C,-7.8822713548,358.401
Cc1cc([N+](=O)[O-])ccc1N/N=C1\C(=O)C(C(=O)Nc2ccccc2C)=Cc2ccccc21,-7.981147656799999,440.4590000000001
CC1=NN(c2ccccc2)C(=O)/C1=N/Nc1ccc(-c2ccc(N/N=C3/C(=O)N(c4ccccc4)N=C3C)c(Cl)c2)cc1Cl,-8.1416267302,623.5040000000001
COC(=O)c1ccc(C(=O)Nc2cc(Cl)ccc2Cl)cc1N/N=C1\C(=O)C(C(=O)Nc2ccccc2OC)=Cc2ccccc21,-8.1750686223,643.4830000000002
CCCCNc1ccc(NCCCC)c2c1C(=O)c1ccccc1C2=O,-7.9318570783,350.462
C/C(=C\CO)CCC[C@H](C)CCC[C@H](C)CCCC(C)C,-4.8617411072,296.539
CCCCCCCCCCCCCCCCCCCN,-5.8571242399,283.5439999999999
S=P(Oc1ccccc1)(Oc1ccccc1)Oc1ccccc1,-6.9546943469,342.35600000000005
O=C(Cn1cnc([N+](=O)[O-])n1)Nc1cc(C(F)(F)F)ccc1Cl,-5.968106766699999,349.65600000000006
CC(C)(c1cc(Br)c(O)c(Br)c1)c1cc(Br)c(O)c(Br)c1,-7.2735304728,636.3999999999999
CC(C)(C)CCCCC1(C(=O)OC(C)(C)CC(C)(C)C)OO1,-6.9712344191,314.46600000000007
O=c1c2ccccc2[nH]c2cc3c(=O)c4c(Cl)c(Cl)ccc4[nH]c3cc12,-7.0666256459,381.218
N#CCCN(CCC#N)c1ccc(N=Nc2c(Cl)cc([N+](=O)[O-])cc2Cl)cc1,-7.115252612100001,417.2560000000002
O=C([O-])C(=O)[O-],-4.6677879254,146.951
CCCCC(CC)C(=O)OOC(C)(C)CC(C)(C)C,-5.9495319098,272.429
CC(C)CCC[C@@H](C)[C@H]1CC[C@H]2[C@@H]3CC=C4C[C@@H](O)CC[C@]4(C)[C@H]3CC[C@]12C,-7.1001953639,386.6640000000002
FC(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)CCI,-7.1886381337000005,473.99800000000005
CC(C)C(C)(C)C(C)(C)C(C)(C)S,-7.7118329776,202.40699999999998
COc1ccc(C(=O)Nc2ccccc2)cc1N/N=C1\C(=O)C(C(=O)Nc2cc(Cl)ccc2OC)=Cc2ccccc21,-8.1844134651,581.0280000000002
Nc1c(OCCOC(=O)Oc2ccccc2)cc(O)c2c1C(=O)c1ccccc1C2=O,-8.0544153113,419.38900000000024
CCCCCCCCCCCCCCCCCCCCCC(=O)OCC(CO)(CO)COC(=O)CCCCCCCCCCCCCCCCCCCCC,-8.3487503358,781.3009999999991
CC1=NN(c2ccc(C)cc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccc(C)cc4)N=C3C)c(Cl)c2)cc1Cl,-8.2698850372,651.5580000000001
O=c1c2ccccc2c2ccc3sc4ccccc4c4ccc1c2c34,-7.9828073074,336.41500000000013
CC(=O)OCCOc1ccc(C(C)(C)c2ccc(OCCOC(C)=O)cc2)cc1,-8.0585030279,400.47100000000023
CNS(=O)(=O)c1cc(OC)c(N/N=C2\C(=O)C(C(=O)Nc3ccc4[nH]c(=O)[nH]c4c3)=Cc3ccccc32)cc1C,-8.2171679788,560.5920000000001
O=C1C=Cc2ccccc2/C1=N/Nc1ccc([N+](=O)[O-])cc1Cl,-7.9969982826,327.7270000000001
Cc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,-7.9690613395,307.3090000000001
CCCCOC(=O)c1ccccc1N/N=C1\C(=O)C(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)=Cc2ccccc21,-8.2138073561,523.5490000000002
CC(C)CCCCCCCCCCCCCCC(=O)OCC(COC(=O)CCCCCCCCCCCCCCC(C)C)OC(=O)CCCCCCCCCCCCCCC(C)C,-8.4587601408,891.5009999999992
CCCCC(CC)COC(=O)c1ccc(C(=O)OCC(CC)CCCC)c(C(=O)OCC(CC)CCCC)c1,-8.2520983426,546.7890000000004
COc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N/Nc2ccc(C(N)=O)cc2)C1=O,-8.1667842337,440.4590000000002
CCCCC(CC)C(=O)OOC(C)(C)CCC(C)(C)OOC(=O)C(CC)CCCC,-7.188496044500001,430.62600000000026
Cc1cc(O)c(C(C)(C)C)cc1Sc1cc(C(C)(C)C)c(O)cc1C,-7.112066324,358.54700000000014
CC(C)(c1cc(Br)c(OCC2CO2)c(Br)c1)c1cc(Br)c(OCC2CO2)c(Br)c1,-7.3953018986,656.003
Cc1cc(S(=O)(=O)[O-])c(N/N=C2\C(=O)C(C(=O)[O-])=Cc3ccccc32)cc1Cl,-6.2637704779,458.89200000000005
O=C([O-])C1=Cc2ccccc2/C(=N/Nc2ccc3ccccc3c2S(=O)(=O)[O-])C1=O,-6.2793954063,460.48000000000013
CC(=O)Nc1ccc(NC(=O)C2=Cc3ccccc3/C(=N/Nc3cc(C(N)=O)ccc3Cl)C2=O)cc1,-7.304443806799999,501.93000000000023
C=C(C#N)C(=O)OCC,-6.717139790499999,125.12699999999998
Nc1ccc(-c2ccc(N)c3c2C(=O)c2ccccc2C3=O)c2c1C(=O)c1ccccc1C2=O,-6.293710562799999,444.44600000000025
CCCCC(CC)COC(=O)OOC(C)(C)CC,-6.088238680599999,260.37399999999997
CCOC(F)(C(F)(F)C(F)(F)C(F)(F)F)C(F)(C(F)(F)F)C(F)(F)F,-7.2887340171,414.10799999999995
CCCCCCCCCCCCCCCCCCOC(=O)CCc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,-8.2701498682,530.8780000000003
CC(=O)C(N=Nc1cc(Cl)c(-c2cc(Cl)c(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)cc2Cl)cc1Cl)C(=O)Nc1ccc(C)cc1C,-8.4626870474,754.5020000000001
COc1ccccc1NC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3OC)c(Cl)c2)cc1Cl)C(C)=O,-8.4235961938,689.556
O=S(=O)(O)c1ccccc1N=C1C=CC(=C(c2ccc(Nc3ccccc3)cc2)c2ccc(Nc3ccccc3)cc2)C=C1,-8.3771050883,595.7240000000002
COCCOCCCn1c(=O)c2c(N)c3c(=O)c4ccccc4c(=O)c3c(N)c2c1=O,-8.2650486602,423.4250000000002
Nc1c(Oc2ccccc2)c(Oc2ccccc2)c(N)c2c1C(=O)c1ccccc1C2=O,-8.2716565948,422.4400000000002
CCOC(=O)C1=NN(c2ccccc2)C(=O)C1N=Nc1ccc(-c2ccc(N=NC3C(=O)N(c4ccccc4)N=C3C(=O)OCC)c(Cl)c2)cc1Cl,-8.5265601286,739.576
C=C(C)C(=O)OCCCCCCCC(C)C,-6.0559466089,226.35999999999993
COc1ccccc1NC(=O)C(N=Nc1ccc(Cl)cc1[N+](=O)[O-])C(C)=O,-7.3063783536,390.78300000000013
O=C(Nc1cc(Cl)c(NC(=O)C2=Cc3ccccc3/C(=N\Nc3cc(C(F)(F)F)ccc3Cl)C2=O)cc1Cl)C1=Cc2ccccc2/C(=N/Nc2cc(C(F)(F)F)ccc2Cl)C1=O,-7.6922433716,930.4759999999999
Cc1cccc(Cc2ccccc2)c1Cc1ccccc1,-7.179920248999999,272.391
O=C([O-])[O-],-4.8375365922,118.941
CC(=O)C(N=Nc1ccccc1C(=O)O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.330901470700001,381.34800000000007
CC(=O)C(N=Nc1ccccc1OCCOc1ccccc1N=NC(C(C)=O)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.634485568300001,732.7139999999999
O=C(Nc1ccc2[nH]c(=O)[nH]c2c1)C1=Cc2ccccc2/C(=N/Nc2cc(Cl)ccc2Cl)C1=O,-7.461800321799999,492.3220000000002
CC(=O)C(N=Nc1ccc(S(=O)(=O)[O-])cc1[N+](=O)[O-])C(=O)Nc1ccccc1Cl,-5.4514607628,479.8910000000001
C1CCCCCCCCCCC1,-7.0220260604,168.32399999999998
CCCCCCOC(=O)c1ccccc1C(=O)c1ccc(N(CC)CC)cc1O,-7.3952335385,397.5150000000002
CCCCOC(=O)C1C(C(=O)OCCCC)C2(Cl)C(Cl)=C(Cl)C1(Cl)C2(Cl)Cl,-7.5095589026,501.06100000000015
O=C1c2ccccc2C2=Nc3cccc4cccc(c34)N12,-7.2557403260000015,270.291
O=c1c2cc(Cl)ccc2[nH]c2cc3c(=O)c4cc(Cl)ccc4[nH]c3cc12,-7.4198053963,381.2180000000001
CC(=O)C(N=Nc1ccccc1C(F)(F)F)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.455526832999999,405.33600000000007
Cc1ccc(C(=O)OCCCl)cc1N/N=C1/C(=O)C(C(=O)Nc2cc(C)c(NC(=O)C3=Cc4ccccc4/C(=N/Nc4c(C)cccc4C(=O)OCCCl)C3=O)cc2C)=Cc2ccccc21,-7.8142410285000015,925.8259999999998
CC(=O)C(N=Nc1ccc(Cl)cc1[N+](=O)[O-])C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.473779876699999,416.78100000000006
C=C(C)C(=O)OCCCCCCCCCCOC(=O)C(=C)C,-6.3502060506,310.43399999999997
O=c1c2cc3[nH]c4c(Cl)cccc4c(=O)c3cc2[nH]c2c(Cl)cccc12,-6.4573217576,381.218
CC(=O)C(N=Nc1ccc(C)cc1[N+](=O)[O-])C(=O)Nc1ccccc1,-7.4179683662,340.339
CCCCCCCCCC(=O)OOC(=O)CCCCCCCCC,-6.4497523604,342.5200000000002
Cc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N/Nc2ccc(Cl)cc2[N+](=O)[O-])C1=O,-7.5632144901,460.8770000000001
O=c1[nH]c2cc(N=Cc3c([O-])ccc4ccccc34)c(N=Cc3c([O-])ccc4ccccc34)cc2[nH]1,-7.6266942296,529.1810000000002
CCOc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N\Nc2ccc(C(N)=O)cc2)C1=O,-7.5819735484000015,454.4860000000002
Cc1ccc([N+](=O)[O-])cc1N/N=C1\C(=O)C(C(=O)Nc2ccccc2)=Cc2ccccc21,-7.5579677799,426.4320000000001
CC(=O)C(N=Nc1ccc([N+](=O)[O-])cc1)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-7.5255403409,382.33600000000007
O=C(Nc1ccc(NC(=O)C2=Cc3ccccc3/C(=N\Nc3cc(Cl)ccc3Cl)C2=O)c(Cl)c1)C1=Cc2ccccc2/C(=N\Nc2cc(Cl)ccc2Cl)C1=O,-7.869298263099999,828.9269999999998
C=C(C)C(=O)OCCCCCCCCCCCCOC(=O)C(=C)C,-7.484220297999999,338.488
CC(=O)C(N=Nc1ccc(C(=O)Nc2ccc(C(N)=O)cc2)cc1)C(=O)Nc1ccc2[nH]c(=O)[nH]c2c1,-6.672808805599999,499.48700000000014
CCOc1ccc(NC(=O)C(N=Nc2ccc(-c3ccc(N=NC(C(C)=O)C(=O)Nc4ccc(OCC)cc4)c(Cl)c3)cc2Cl)C(C)=O)cc1,-7.830582616799999,717.6100000000002
S=C(SSSSSSC(=S)N1CCCCC1)N1CCCCC1,-7.6317322062,448.8420000000005
O=c1c2ccccc2[nH]c2cc3c(=O)c4ccccc4[nH]c3cc12,-7.481773695499999,312.32800000000003
CC(=O)C(N=Nc1cc(C(=O)Nc2cccc(Cl)c2C)ccc1Cl)C(=O)Nc1cc(Cl)c(NC(=O)C(N=Nc2cc(C(=O)Nc3cccc(Cl)c3C)ccc2Cl)C(C)=O)cc1C,-7.9717711074,937.0679999999999
COc1ccc(C(=O)Nc2ccccc2)cc1N/N=C1\C(=O)C(C(=O)Nc2cc(Cl)ccc2C)=Cc2ccccc21,-7.7520707385,565.0290000000003
CCCCCCCCOC(=O)c1ccccc1C(=O)OCc1ccccc1,-8.2876520693,368.4730000000001
COc1ccc(N=NC(C(C)=O)C(=O)Nc2ccccc2OC)c([N+](=O)[O-])c1,-8.3082430527,386.36400000000015
COc1ccc(C(=O)Nc2ccccc2)cc1N/N=C1\C(=O)C(C(=O)Nc2ccc3[nH]c(=O)[nH]c3c2)=Cc2ccccc21,-8.4790833317,572.5810000000004
CC(C)(C)CC(C)(C)N(c1ccccc1)c1cccc2ccccc12,-8.2900385416,331.5030000000001
COc1ccccc1NC(=O)C1=Cc2ccccc2/C(=N\Nc2cc(Cl)ccc2Cl)C1=O,-8.4645677849,466.3240000000001
CC(C)(C)c1cc(CCC(=O)OCCNC(=O)C(=O)NCCOC(=O)CCc2cc(C(C)(C)C)c(O)c(C(C)(C)C)c2)cc(C(C)(C)C)c1O,-8.6670954079,696.9260000000002
CCCCCCCCCCCCCCCCCC(=O)OC(CCCCCC)CCCCCCCCCCC(=O)OCCCCCCCCCCCCCC(C)C,-8.755372465299999,791.3839999999996
Cc1c(C)c2c(c(C)c1O)CC[C@@](C)(CCC[C@H](C)CCC[C@H](C)CCCC(C)C)O2,-8.520248661,430.7170000000003
Cc1c(O)cc2c(c1C)OC(C)(CCCC(C)CCCC(C)CCCC(C)C)CC2,-8.5058697258,416.6900000000003
CCCCCCCC/C=C\CCCCCCCC(=O)OCC(CC)(CO)COC(=O)CCCCCCC/C=C\CCCCCCCC,-8.7211960386,663.0809999999999
[O-2],-8.0625429623,122.419
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1C,-8.9148440789,657.5580000000001
CCCCC(CC)CNS(=O)(=O)c1ccc(N=Nc2c(C)c(C#N)c(=O)n(CCCC)c2O)cc1,-8.797313426799999,501.65300000000036
O=C(Nc1cccc2c(NC(=O)C3=Cc4ccccc4/C(=N\Nc4cccc(Cl)c4Cl)C3=O)cccc12)C1=Cc2ccccc2/C(=N/Nc2cccc(Cl)c2Cl)C1=O,-9.227651248,844.5419999999999
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccccc3)c(Cl)c2)cc1Cl)C(=O)Nc1ccccc1,-9.1969385027,629.5040000000001
FC(F)(F)C(F)(F)C(F)(F)N(C(F)(F)C(F)(F)C(F)(F)F)C(F)(F)C(F)(F)C(F)(F)F,-9.1359660934,521.064
CC(=O)C(N=Nc1ccc(-c2ccc(N=NC(C(C)=O)C(=O)Nc3ccc(C)cc3C)c(Cl)c2)cc1Cl)C(=O)Nc1ccc(C)cc1C,-9.2920103659,685.6120000000001
CCOC(=O)OCCOc1cc(O)c2c(c1N)C(=O)c1ccccc1C2=O,-9.2195295624,371.3450000000001
CC(C)(c1cc(Br)c(OCC(Br)CBr)c(Br)c1)c1cc(Br)c(OCC(Br)CBr)c(Br)c1,-9.8164351053,943.6209999999999
CC(C)CCCCCCCCCCCCCCCOC(=O)CC(O)C(=O)OCCCCCCCCCCCCCCCC(C)C,-7.992627598799999,639.059
CCCCCCCCCCOC(=O)C(CC)CCCC,-8.1939864578,284.484
CC(CCOC(=O)CC(C)CC(C)(C)C)CC(C)(C)C,-8.2779665867,284.484
CCCCCCCCCCCCCCCCCC(=O)OCCCCCCCCCCCCCC,-8.983050454099999,480.86200000000053
CCCCCCCC(=O)CC(=O)c1ccccc1,-5.8836966949,246.35
Cc1cc(Cl)cc2c1C(=O)/C(=C1/Sc3cc(Cl)cc(C)c3C1=O)S2,-7.9319837821,393.31600000000014
COc1ccc(N/N=C2\C(=O)C=Cc3ccccc32)c([N+](=O)[O-])c1,-7.9911025111,323.3080000000001
Cc1cc(Cc2cc(C)cc(C3(C)CCCCC3)c2O)c(O)c(C2(C)CCCCC2)c1,-8.146786216599999,420.6370000000002
S,-5.8129901866,130.023
